Empresa	ZONA/BANCO	ESPECIE	MES	data	Año	DIAS TRABA	Nº PERSON	 Kg	CPUE	Día del Mes				
Ceamsa	CAMELLE	Chondrus crispus	7	44760	2022	1	8	349	43.625	18				
Ceamsa	CAMELLE	Chondrus crispus	7	44761	2022	1	10	300	30	19				
Ceamsa	CAMELLE	Chondrus crispus	7	44762	2022	1	9	420	46.66666667	20				
Ceamsa	CAMELLE	Chondrus crispus	7	44769	2022	1	8	375	46.875	27				
Ceamsa	CAMELLE	Chondrus crispus	7	44770	2022	1	10	645	64.5	28				
Ceamsa	CAMELLE	Chondrus crispus	7	44771	2022	1	6	364	60.66666667	29				
Ceamsa	CAMELLE	Chondrus crispus	7	44753	2022	1	7	298	42.57142857	11				
Ceamsa	CAMELLE	Chondrus crispus	7	44754	2022	1	12	720	60	12				
Ceamsa	CAMELLE	Chondrus crispus	7	44755	2022	1	10	638	63.8	13				
Ceamsa	CAMELLE	Chondrus crispus	7	44756	2022	1	9	410	45.55555556	14				
Ceamsa	CAMELLE	Chondrus crispus	7	44757	2022	1	9	374	41.55555556	15				
Ceamsa	CAMELLE	Chondrus crispus	7	44760	2022	1	8	280	35	18				
Ceamsa	CAMELLE	Chondrus crispus	7	44761	2022	1	6	400	66.66666667	19				
Ceamsa	CAMELLE	Chondrus crispus	7	44762	2022	1	8	222	27.75	20				
Ceamsa	CAMELLE	Chondrus crispus	7	44769	2022	1	7	360	51.42857143	27				
Ceamsa	CAMELLE	Chondrus crispus	7	44770	2022	1	6	150	25	28				
Ceamsa	CAMELLE	Chondrus crispus	7	44771	2022	1	7	476	68	29				
Ceamsa	CAMELLE	Chondrus crispus	7	44753	2022	1	6	300	50	11				
Ceamsa	CAMELLE	Chondrus crispus	7	44754	2022	1	11	630	57.27272727	12				
Ceamsa	CAMELLE	Chondrus crispus	7	44755	2022	1	14	825	58.92857143	13				
Ceamsa	CAMELLE	Chondrus crispus	7	44756	2022	1	8	425	53.125	14				
Ceamsa	CAMELLE	Chondrus crispus	7	44757	2022	1	10	740	74	15				
Ceamsa	CAMELLE	Chondrus crispus	7	44760	2022	1	10	570	57	18				
Ceamsa	CAMELLE	Chondrus crispus	7	44761	2022	1	9	600	66.66666667	19				
Ceamsa	CAMELLE	Chondrus crispus	7	44762	2022	1	11	822	74.72727273	20				
Ceamsa	CAMELLE	Chondrus crispus	7	44769	2022	1	8	363	45.375	27				
Ceamsa	CAMELLE	Chondrus crispus	7	44770	2022	1	6	190	31.66666667	28				
Ceamsa	CAMELLE	Chondrus crispus	7	44771	2022	1	7	205	29.28571429	29				
Ceamsa	MUXIA	Chondrus crispus	7	44753	2022	1	8	366	45.75	11				
Ceamsa	MUXIA	Chondrus crispus	7	44754	2022	1	7	410	58.57142857	12				
Ceamsa	MUXIA	Chondrus crispus	7	44755	2022	1	7	560	80	13				
Ceamsa	MUXIA	Chondrus crispus	7	44756	2022	1	8	378	47.25	14				
Ceamsa	MUXIA	Chondrus crispus	7	44757	2022	1	7	340	48.57142857	15				
Ceamsa	MUXIA	Chondrus crispus	7	44760	2022	1	8	500	62.5	18				
Ceamsa	MUXIA	Chondrus crispus	7	44761	2022	1	9	625	69.44444444	19				
Ceamsa	MUXIA	Chondrus crispus	7	44762	2022	1	6	140	23.33333333	20				
Ceamsa	MUXIA	Chondrus crispus	7	44769	2022	1	7	322	46	27				
Ceamsa	MUXIA	Chondrus crispus	7	44770	2022	1	9	600	66.66666667	28				
Ceamsa	MUXIA	Chondrus crispus	7	44771	2022	1	6	270	45	29				
Ceamsa	MUXIA	Chondrus crispus	7	44753	2022	1	6	310	51.66666667	11				
Ceamsa	MUXIA	Chondrus crispus	7	44754	2022	1	5	100	20	12				
Ceamsa	MUXIA	Chondrus crispus	7	44755	2022	1	8	421	52.625	13				
Ceamsa	MUXIA	Chondrus crispus	7	44756	2022	1	8	200	25	14				
Ceamsa	MUXIA	Chondrus crispus	7	44757	2022	1	5	159	31.8	15				
Ceamsa	MUXIA	Chondrus crispus	7	44760	2022	1	8	322	40.25	18				
Ceamsa	MUXIA	Chondrus crispus	7	44761	2022	1	8	410	51.25	19				
Ceamsa	MUXIA	Chondrus crispus	7	44762	2022	1	7	157	22.42857143	20				
Ceamsa	MUXIA	Chondrus crispus	7	44769	2022	1	6	130	21.66666667	27				
Ceamsa	MUXIA	Chondrus crispus	7	44770	2022	1	9	298	33.11111111	28				
Ceamsa	MUXIA	Chondrus crispus	7	44771	2022	1	4	175	43.75	29				
Ceamsa	CAION	Chondrus crispus	7	44753	2022	1	5	300	60	11				
Ceamsa	CAION	Chondrus crispus	7	44754	2022	1	5	142	28.4	12				
Ceamsa	CAION	Chondrus crispus	7	44755	2022	1	8	328	41	13				
Ceamsa	CAION	Chondrus crispus	7	44756	2022	1	6	120	20	14				
Ceamsa	CAION	Chondrus crispus	7	44757	2022	1	7	90	12.85714286	15				
Ceamsa	CAION	Chondrus crispus	7	44760	2022	1	6	128	21.33333333	18				
Ceamsa	CAION	Chondrus crispus	7	44761	2022	1	5	145	29	19				
Ceamsa	CAION	Chondrus crispus	7	44762	2022	1	3	70	23.33333333	20				
Ceamsa	CAION	Chondrus crispus	7	44769	2022	1	3	40	13.33333333	27				
Ceamsa	CAION	Chondrus crispus	7	44770	2022	1	6	262	43.66666667	28				
Ceamsa	CAION	Chondrus crispus	7	44771	2022	1	7	200	28.57142857	29				
Ceamsa	CORME	Chondrus crispus	8	44783	2022	1	11	796	72.36363636	10				
Ceamsa	CORME	Chondrus crispus	8	44784	2022	1	9	800	88.88888889	11				
Ceamsa	CORME	Chondrus crispus	8	44785	2022	1	10	674	67.4	12				
Ceamsa	CORME	Chondrus crispus	8	44789	2022	1	11	680	61.81818182	16				
Ceamsa	CORME	Chondrus crispus	8	44790	2022	1	9	478	53.11111111	17				
Ceamsa	CAION	Chondrus crispus	8	44783	2022	1	14	1055	75.35714286	10				
Ceamsa	CAION	Chondrus crispus	8	44784	2022	1	12	984	82	11				
Ceamsa	CAION	Chondrus crispus	8	44785	2022	1	13	1114	85.69230769	12				
Ceamsa	CAION	Chondrus crispus	8	44789	2022	1	10	875	87.5	16				
Ceamsa	CAION	Chondrus crispus	8	44790	2022	1	15	1392	92.8	17				
Ceamsa	CAMELLE	Chondrus crispus	8	44783	2022	1	8	700	87.5	10				
Ceamsa	CAMELLE	Chondrus crispus	8	44784	2022	1	9	432	48	11				
Ceamsa	CAMELLE	Chondrus crispus	8	44785	2022	1	8	525	65.625	12				
Ceamsa	CAMELLE	Chondrus crispus	8	44789	2022	1	7	640	91.42857143	16				
Ceamsa	CAMELLE	Chondrus crispus	8	44790	2022	1	4	78	19.5	17				
Ceamsa	CAMELLE	Chondrus crispus	8	44783	2022	1	5	294	58.8	10				
Ceamsa	CAMELLE	Chondrus crispus	8	44784	2022	1	13	1114	85.69230769	11				
Ceamsa	CAMELLE	Chondrus crispus	8	44785	2022	1	10	875	87.5	12				
Ceamsa	CAMELLE	Chondrus crispus	8	44789	2022	1	8	472	59	16				
Ceamsa	CAMELLE	Chondrus crispus	8	44790	2022	1	8	345	43.125	17				
Ceamsa	CAMELLE	Chondrus crispus	8	44783	2022	1	7	322	46	10				
Ceamsa	CAMELLE	Chondrus crispus	8	44784	2022	1	5	185	37	11				
Ceamsa	CAMELLE	Chondrus crispus	8	44785	2022	1	7	300	42.85714286	12				
Ceamsa	CAMELLE	Chondrus crispus	8	44789	2022	1	6	157	26.16666667	16				
Ceamsa	CAMELLE	Chondrus crispus	8	44790	2022	1	9	695	77.22222222	17				
Ceamsa	MUXIA	Chondrus crispus	8	44783	2022	1	7	600	85.71428571	10				
Ceamsa	MUXIA	Chondrus crispus	8	44784	2022	1	7	258	36.85714286	11				
Ceamsa	MUXIA	Chondrus crispus	8	44785	2022	1	6	360	60	12				
Ceamsa	MUXIA	Chondrus crispus	8	44789	2022	1	9	525	58.33333333	16				
Ceamsa	MUXIA	Chondrus crispus	8	44790	2022	1	5	196	39.2	17				
Ceamsa	MUXIA	Chondrus crispus	8	44783	2022	1	6	421	70.16666667	10				
Ceamsa	MUXIA	Chondrus crispus	8	44784	2022	1	6	375	62.5	11				
Ceamsa	MUXIA	Chondrus crispus	8	44785	2022	1	5	200	40	12				
Ceamsa	MUXIA	Chondrus crispus	8	44789	2022	1	8	670	83.75	16				
Ceamsa	MUXIA	Chondrus crispus	8	44790	2022	1	5	168	33.6	17				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44783	2022	1	9	620	68.88888889	10				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44784	2022	1	9	725	80.55555556	11				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44785	2022	1	16	1547	96.6875	12				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44789	2022	1	14	987	70.5	16				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44790	2022	1	18	1621	90.05555556	17				
Ceamsa	MUXIA	Chondrus crispus	8	44802	2022	1	7	300	42.85714286	29				
Ceamsa	MUXIA	Chondrus crispus	8	44803	2022	1	6	125	20.83333333	30				
Ceamsa	MUXIA	Chondrus crispus	8	44804	2022	1	6	212	35.33333333	31				
Ceamsa	MUXIA	Chondrus crispus	9	44805	2022	1	5	150	30	1				
Ceamsa	MUXIA	Chondrus crispus	9	44806	2022	1	6	90	15	2				
Ceamsa	MUXIA	Chondrus crispus	9	44812	2022	1	4	32	8	8				
Ceamsa	MUXIA	Chondrus crispus	9	44813	2022	1	5	100	20	9				
Ceamsa	MUXIA	Chondrus crispus	9	44816	2022	1	6	126	21	12				
Ceamsa	MUXIA	Chondrus crispus	9	44817	2022	1	5	75	15	13				
Ceamsa	MUXIA	Chondrus crispus	9	44819	2022	1	4	68	17	15				
Ceamsa	MUXIA	Chondrus crispus	9	44820	2022	1	6	145	24.16666667	16				
Ceamsa	MUXIA	Chondrus crispus	9	44827	2022	1	7	121	17.28571429	23				
Ceamsa	MUXIA	Chondrus crispus	9	44830	2022	1	2	20	10	26				
Ceamsa	MUXIA	Chondrus crispus	9	44831	2022	1	3	25	8.333333333	27				
Ceamsa	MUXIA	Chondrus crispus	8	44802	2022	1	6	120	20	29				
Ceamsa	MUXIA	Chondrus crispus	8	44803	2022	1	6	165	27.5	30				
Ceamsa	MUXIA	Chondrus crispus	8	44804	2022	1	5	90	18	31				
Ceamsa	MUXIA	Chondrus crispus	9	44805	2022	1	4	56	14	1				
Ceamsa	MUXIA	Chondrus crispus	9	44812	2022	1	4	30	7.5	8				
Ceamsa	MUXIA	Chondrus crispus	9	44817	2022	1	2	15	7.5	13				
Ceamsa	MUXIA	Chondrus crispus	9	44818	2022	1	3	25	8.333333333	14				
Ceamsa	MUXIA	Chondrus crispus	9	44819	2022	1	4	82	20.5	15				
Ceamsa	MUXIA	Chondrus crispus	9	44820	2022	1	3	10	3.333333333	16				
Ceamsa	MUXIA	Chondrus crispus	9	44830	2022	1	5	22	4.4	26				
Ceamsa	MUXIA	Chondrus crispus	9	44831	2022	1	7	121	17.28571429	27				
Ceamsa	CAMELLE	Chondrus crispus	8	44802	2022	1	6	200	33.33333333	29				
Ceamsa	CAMELLE	Chondrus crispus	8	44804	2022	1	5	158	31.6	31				
Ceamsa	CAMELLE	Chondrus crispus	9	44805	2022	1	5	100	20	1				
Ceamsa	CAMELLE	Chondrus crispus	9	44806	2022	1	6	198	33	2				
Ceamsa	CAMELLE	Chondrus crispus	9	44812	2022	1	5	140	28	8				
Ceamsa	CAMELLE	Chondrus crispus	9	44813	2022	1	3	90	30	9				
Ceamsa	CAMELLE	Chondrus crispus	9	44818	2022	1	4	155	38.75	14				
Ceamsa	CAMELLE	Chondrus crispus	9	44819	2022	1	3	90	30	15				
Ceamsa	CAMELLE	Chondrus crispus	9	44827	2022	1	4	105	26.25	23				
Ceamsa	CAMELLE	Chondrus crispus	9	44830	2022	1	3	90	30	26				
Ceamsa	CAMELLE	Chondrus crispus	9	44831	2022	1	6	210	35	27				
Ceamsa	CAMELLE	Chondrus crispus	8	44802	2022	1	3	80	26.66666667	29				
Ceamsa	CAMELLE	Chondrus crispus	8	44803	2022	1	2	40	20	30				
Ceamsa	CAMELLE	Chondrus crispus	8	44804	2022	1	2	25	12.5	31				
Ceamsa	CAMELLE	Chondrus crispus	9	44805	2022	1	5	100	20	1				
Ceamsa	CAMELLE	Chondrus crispus	9	44806	2022	1	4	90	22.5	2				
Ceamsa	CAMELLE	Chondrus crispus	9	44812	2022	1	5	55	11	8				
Ceamsa	CAMELLE	Chondrus crispus	9	44813	2022	1	3	60	20	9				
Ceamsa	CAMELLE	Chondrus crispus	9	44816	2022	1	3	20	6.666666667	12				
Ceamsa	CAMELLE	Chondrus crispus	9	44817	2022	1	6	184	30.66666667	13				
Ceamsa	CAMELLE	Chondrus crispus	9	44818	2022	1	2	15	7.5	14				
Ceamsa	CAMELLE	Chondrus crispus	9	44819	2022	1	5	25	5	15				
Ceamsa	CAMELLE	Chondrus crispus	9	44820	2022	1	1	12	12	16				
Ceamsa	CAMELLE	Chondrus crispus	9	44827	2022	1	4	122	30.5	23				
Ceamsa	CAMELLE	Chondrus crispus	9	44830	2022	1	4	97	24.25	26				
Ceamsa	CAMELLE	Chondrus crispus	9	44831	2022	1	5	100	20	27				
Ceamsa	CAMELLE	Chondrus crispus	8	44802	2022	1	9	325	36.11111111	29				
Ceamsa	CAMELLE	Chondrus crispus	8	44803	2022	1	10	400	40	30				
Ceamsa	CAMELLE	Chondrus crispus	8	44804	2022	1	8	158	19.75	31				
Ceamsa	CAMELLE	Chondrus crispus	9	44805	2022	1	9	200	22.22222222	1				
Ceamsa	CAMELLE	Chondrus crispus	9	44806	2022	1	7	155	22.14285714	2				
Ceamsa	CAMELLE	Chondrus crispus	9	44812	2022	1	7	160	22.85714286	8				
Ceamsa	CAMELLE	Chondrus crispus	9	44813	2022	1	3	90	30	9				
Ceamsa	CAMELLE	Chondrus crispus	9	44816	2022	1	8	325	40.625	12				
Ceamsa	CAMELLE	Chondrus crispus	9	44817	2022	1	8	275	34.375	13				
Ceamsa	CAMELLE	Chondrus crispus	9	44818	2022	1	6	180	30	14				
Ceamsa	CAMELLE	Chondrus crispus	9	44819	2022	1	5	100	20	15				
Ceamsa	CAMELLE	Chondrus crispus	9	44820	2022	1	3	85	28.33333333	16				
Ceamsa	CAMELLE	Chondrus crispus	9	44827	2022	1	4	62	15.5	23				
Ceamsa	CAMELLE	Chondrus crispus	9	44830	2022	1	3	50	16.66666667	26				
Ceamsa	CAMELLE	Chondrus crispus	9	44831	2022	1	4	77	19.25	27				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44802	2022	1	12	575	47.91666667	29				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44803	2022	1	11	460	41.81818182	30				
Ceamsa	CAMARIÑAS	Chondrus crispus	8	44804	2022	1	8	275	34.375	31				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44805	2022	1	14	600	42.85714286	1				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44806	2022	1	12	480	40	2				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44812	2022	1	10	325	32.5	8				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44813	2022	1	11	330	30	9				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44816	2022	1	12	675	56.25	12				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44817	2022	1	9	420	46.66666667	13				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44818	2022	1	9	400	44.44444444	14				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44819	2022	1	10	390	39	15				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44820	2022	1	14	714	51	16				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44827	2022	1	6	225	37.5	23				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44830	2022	1	7	172	24.57142857	26				
Ceamsa	CAMARIÑAS	Chondrus crispus	9	44831	2022	1	6	104	17.33333333	27				
Ceamsa	CAION	Chondrus crispus	8	44802	2022	1	9	325	36.11111111	29				
Ceamsa	CAION	Chondrus crispus	8	44803	2022	1	8	200	25	30				
Ceamsa	CAION	Chondrus crispus	8	44804	2022	1	6	158	26.33333333	31				
Ceamsa	CAION	Chondrus crispus	9	44805	2022	1	7	260	37.14285714	1				
Ceamsa	CAION	Chondrus crispus	9	44806	2022	1	6	175	29.16666667	2				
Ceamsa	CAION	Chondrus crispus	9	44812	2022	1	9	300	33.33333333	8				
Ceamsa	CAION	Chondrus crispus	9	44813	2022	1	5	210	42	9				
Ceamsa	CAION	Chondrus crispus	9	44816	2022	1	5	163	32.6	12				
Ceamsa	CAION	Chondrus crispus	9	44817	2022	1	3	75	25	13				
Ceamsa	CAION	Chondrus crispus	9	44818	2022	1	6	180	30	14				
Ceamsa	CAION	Chondrus crispus	9	44819	2022	1	6	100	16.66666667	15				
Ceamsa	CAION	Chondrus crispus	9	44827	2022	1	9	405	45	23				
Ceamsa	CAION	Chondrus crispus	9	44830	2022	1	5	232	46.4	26				
Ceamsa	CAION	Chondrus crispus	9	44831	2022	1	9	412	45.77777778	27				
Ceamsa	CORME	Chondrus crispus	8	44802	2022	1	7	154	22	29				
Ceamsa	CORME	Chondrus crispus	8	44803	2022	1	6	162	27	30				
Ceamsa	CORME	Chondrus crispus	8	44804	2022	1	6	100	16.66666667	31				
Ceamsa	CORME	Chondrus crispus	9	44805	2022	1	8	268	33.5	1				
Ceamsa	CORME	Chondrus crispus	9	44806	2022	1	7	190	27.14285714	2				
Ceamsa	CORME	Chondrus crispus	9	44812	2022	1	3	90	30	8				
Ceamsa	CORME	Chondrus crispus	9	44813	2022	1	4	87	21.75	9				
Ceamsa	CORME	Chondrus crispus	9	44816	2022	1	3	65	21.66666667	12				
Ceamsa	CORME	Chondrus crispus	9	44817	2022	1	8	284	35.5	13				
Ceamsa	CORME	Chondrus crispus	9	44818	2022	1	5	125	25	14				
Ceamsa	CORME	Chondrus crispus	9	44819	2022	1	2	75	37.5	15				
Ceamsa	CORME	Chondrus crispus	9	44827	2022	1	5	144	28.8	23				
Ceamsa	CORME	Chondrus crispus	9	44830	2022	1	2	35	17.5	26				
Ceamsa	CORME	Chondrus crispus	9	44831	2022	1	6	193	32.16666667	27				
Ceamsa	MUXIA	Chondrus crispus	5	45049	2023	1	5	180	36	3				
Ceamsa	MUXIA	Chondrus crispus	5	45050	2023	1	6	421	70.16666667	4				
Ceamsa	MUXIA	Chondrus crispus	5	45051	2023	1	8	500	62.5	5				
Ceamsa	MUXIA	Chondrus crispus	5	45054	2023	1	3	150	50	8				
Ceamsa	MUXIA	Chondrus crispus	5	45062	2023	1	9	634	70.44444444	16				
Ceamsa	MUXIA	Chondrus crispus	5	45063	2023	1	7	420	60	17				
Ceamsa	MUXIA	Chondrus crispus	5	45064	2023	1	7	410	58.57142857	18				
Ceamsa	MUXIA	Chondrus crispus	5	45065	2023	1	4	75	18.75	19				
Ceamsa	MUXIA	Chondrus crispus	5	45068	2023	1	8	500	62.5	22				
Ceamsa	MUXIA	Chondrus crispus	5	45069	2023	1	8	242	30.25	23				
Ceamsa	MUXIA	Chondrus crispus	5	45049	2023	1	7	278	39.71428571	3				
Ceamsa	MUXIA	Chondrus crispus	5	45050	2023	1	6	310	51.66666667	4				
Ceamsa	MUXIA	Chondrus crispus	5	45051	2023	1	8	358	44.75	5				
Ceamsa	MUXIA	Chondrus crispus	5	45054	2023	1	5	154	30.8	8				
Ceamsa	MUXIA	Chondrus crispus	5	45062	2023	1	6	260	43.33333333	16				
Ceamsa	MUXIA	Chondrus crispus	5	45062	2023	1	8	400	50	16				
Ceamsa	MUXIA	Chondrus crispus	5	45063	2023	1	9	320	35.55555556	17				
Ceamsa	MUXIA	Chondrus crispus	5	45064	2023	1	3	80	26.66666667	18				
Ceamsa	MUXIA	Chondrus crispus	5	45065	2023	1	6	189	31.5	19				
Ceamsa	MUXIA	Chondrus crispus	5	45068	2023	1	9	674	74.88888889	22				
Ceamsa	MUXIA	Chondrus crispus	5	45069	2023	1	5	465	93	23				
Ceamsa	CAMELLE	Chondrus crispus	5	45049	2023	1	6	243	40.5	3				
Ceamsa	CAMELLE	Chondrus crispus	5	45050	2023	1	7	210	30	4				
Ceamsa	CAMELLE	Chondrus crispus	5	45051	2023	1	7	340	48.57142857	5				
Ceamsa	CAMELLE	Chondrus crispus	5	45054	2023	1	6	264	44	8				
Ceamsa	CAMELLE	Chondrus crispus	5	45062	2023	1	5	198	39.6	16				
Ceamsa	CAMELLE	Chondrus crispus	5	45063	2023	1	8	410	51.25	17				
Ceamsa	CAMELLE	Chondrus crispus	5	45064	2023	1	8	500	62.5	18				
Ceamsa	CAMELLE	Chondrus crispus	5	45065	2023	1	6	300	50	19				
Ceamsa	CAMELLE	Chondrus crispus	5	45068	2023	1	8	460	57.5	22				
Ceamsa	CAMELLE	Chondrus crispus	5	45069	2023	1	9	687	76.33333333	23				
Ceamsa	CAMELLE	Chondrus crispus	5	45049	2023	1	5	190	38	3				
Ceamsa	CAMELLE	Chondrus crispus	5	45050	2023	1	4	200	50	4				
Ceamsa	CAMELLE	Chondrus crispus	5	45051	2023	1	8	240	30	5				
Ceamsa	CAMELLE	Chondrus crispus	5	45054	2023	1	3	160	53.33333333	8				
Ceamsa	CAMELLE	Chondrus crispus	5	45062	2023	1	6	425	70.83333333	16				
Ceamsa	CAMELLE	Chondrus crispus	5	45063	2023	1	7	350	50	17				
Ceamsa	CAMELLE	Chondrus crispus	5	45064	2023	1	2	65	32.5	18				
Ceamsa	CAMELLE	Chondrus crispus	5	45065	2023	1	5	235	47	19				
Ceamsa	CAMELLE	Chondrus crispus	5	45068	2023	1	8	475	59.375	22				
Ceamsa	CAMELLE	Chondrus crispus	5	45069	2023	1	8	633	79.125	23				
Ceamsa	CAMELLE	Chondrus crispus	5	45049	2023	1	10	742	74.2	3				
Ceamsa	CAMELLE	Chondrus crispus	5	45050	2023	1	9	630	70	4				
Ceamsa	CAMELLE	Chondrus crispus	5	45051	2023	1	6	410	68.33333333	5				
Ceamsa	CAMELLE	Chondrus crispus	5	45054	2023	1	8	390	48.75	8				
Ceamsa	CAMELLE	Chondrus crispus	5	45062	2023	1	7	298	42.57142857	16				
Ceamsa	CAMELLE	Chondrus crispus	5	45063	2023	1	7	547	78.14285714	17				
Ceamsa	CAMELLE	Chondrus crispus	5	45064	2023	1	7	374	53.42857143	18				
Ceamsa	CAMELLE	Chondrus crispus	5	45065	2023	1	9	754	83.77777778	19				
Ceamsa	CAMELLE	Chondrus crispus	5	45068	2023	1	10	648	64.8	22				
Ceamsa	CAMELLE	Chondrus crispus	5	45069	2023	1	11	725	65.90909091	23				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45049	2023	1	6	268	44.66666667	3				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45050	2023	1	7	345	49.28571429	4				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45051	2023	1	9	403	44.77777778	5				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45054	2023	1	7	374	53.42857143	8				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45062	2023	1	11	1090	99.09090909	16				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45063	2023	1	6	187	31.16666667	17				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45064	2023	1	12	874	72.83333333	18				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45065	2023	1	8	380	47.5	19				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45068	2023	1	13	1200	92.30769231	22				
Ceamsa	CAMARIÑAS	Chondrus crispus	5	45069	2023	1	12	1380	115	23				
Ceamsa	CORME	Chondrus crispus	5	45049	2023	1	6	170	28.33333333	3				
Ceamsa	CORME	Chondrus crispus	5	45050	2023	1	7	645	92.14285714	4				
Ceamsa	CORME	Chondrus crispus	5	45051	2023	1	4	100	25	5				
Ceamsa	CORME	Chondrus crispus	5	45054	2023	1	5	125	25	8				
Ceamsa	CORME	Chondrus crispus	5	45062	2023	1	8	375	46.875	16				
Ceamsa	CORME	Chondrus crispus	5	45063	2023	1	9	460	51.11111111	17				
Ceamsa	CORME	Chondrus crispus	5	45064	2023	1	4	90	22.5	18				
Ceamsa	CORME	Chondrus crispus	5	45065	2023	1	6	310	51.66666667	19				
Ceamsa	CORME	Chondrus crispus	5	45068	2023	1	10	370	37	22				
Ceamsa	CORME	Chondrus crispus	5	45069	2023	1	5	55	11	23				
Ceamsa	MUXIA	Chondrus crispus	6	45082	2023	1	5	200	40	5				
Ceamsa	MUXIA	Chondrus crispus	6	45083	2023	1	8	325	40.625	6				
Ceamsa	MUXIA	Chondrus crispus	6	45084	2023	1	5	180	36	7				
Ceamsa	MUXIA	Chondrus crispus	6	45085	2023	1	3	90	30	8				
Ceamsa	MUXIA	Chondrus crispus	6	45089	2023	1	7	421	60.14285714	12				
Ceamsa	MUXIA	Chondrus crispus	6	45093	2023	1	3	125	41.66666667	16				
Ceamsa	MUXIA	Chondrus crispus	6	45097	2023	1	5	200	40	20				
Ceamsa	MUXIA	Chondrus crispus	6	45098	2023	1	9	652	72.44444444	21				
Ceamsa	MUXIA	Chondrus crispus	6	45100	2023	1	6	324	54	23				
Ceamsa	MUXIA	Chondrus crispus	6	45103	2023	1	9	610	67.77777778	26				
Ceamsa	CAMELLE	Chondrus crispus	6	45082	2023	1	6	150	25	5				
Ceamsa	CAMELLE	Chondrus crispus	6	45083	2023	1	8	325	40.625	6				
Ceamsa	CAMELLE	Chondrus crispus	6	45084	2023	1	9	432	48	7				
Ceamsa	CAMELLE	Chondrus crispus	6	45085	2023	1	6	180	30	8				
Ceamsa	CAMELLE	Chondrus crispus	6	45086	2023	1	3	60	20	9				
Ceamsa	CAMELLE	Chondrus crispus	6	45089	2023	1	6	468	78	12				
Ceamsa	CAMELLE	Chondrus crispus	6	45093	2023	1	7	333	47.57142857	16				
Ceamsa	CAMELLE	Chondrus crispus	6	45097	2023	1	6	260	43.33333333	20				
Ceamsa	CAMELLE	Chondrus crispus	6	45098	2023	1	4	170	42.5	21				
Ceamsa	CAMELLE	Chondrus crispus	6	45100	2023	1	5	100	20	23				
Ceamsa	CORME	Chondrus crispus	7	45110	2023	1	9	555	61.66666667	3				
Ceamsa	CORME	Chondrus crispus	7	45111	2023	1	8	348	43.5	4				
Ceamsa	CORME	Chondrus crispus	7	45112	2023	1	6	298	49.66666667	5				
Ceamsa	CORME	Chondrus crispus	7	45113	2023	1	7	360	51.42857143	6				
Ceamsa	CORME	Chondrus crispus	7	45114	2023	1	6	230	38.33333333	7				
Ceamsa	CORME	Chondrus crispus	7	45126	2023	1	12	625	52.08333333	19				
Ceamsa	CORME	Chondrus crispus	7	45127	2023	1	5	285	57	20				
Ceamsa	CORME	Chondrus crispus	7	45128	2023	1	8	244	30.5	21				
Ceamsa	CORME	Chondrus crispus	7	45131	2023	1	10	415	41.5	24				
Ceamsa	MUXIA	Chondrus crispus	7	45110	2023	1	10	487	48.7	3				
Ceamsa	MUXIA	Chondrus crispus	7	45111	2023	1	8	298	37.25	4				
Ceamsa	MUXIA	Chondrus crispus	7	45112	2023	1	7	342	48.85714286	5				
Ceamsa	MUXIA	Chondrus crispus	7	45113	2023	1	9	389	43.22222222	6				
Ceamsa	MUXIA	Chondrus crispus	7	45114	2023	1	10	550	55	7				
Ceamsa	MUXIA	Chondrus crispus	7	45126	2023	1	7	264	37.71428571	19				
Ceamsa	MUXIA	Chondrus crispus	7	45127	2023	1	9	387	43	20				
Ceamsa	MUXIA	Chondrus crispus	7	45128	2023	1	10	520	52	21				
Ceamsa	MUXIA	Chondrus crispus	7	45131	2023	1	7	222	31.71428571	24				
